u,g,r,i,z,redshift
24.2585,22.84008,20.95152,19.87486,19.64649,0.619571
25.2611,21.91197,21.15087,20.35326,19.59608,0.6633497
24.97606,22.11741,20.58334,19.34836,18.93076,0.5552812
23.35928,22.38786,20.70075,19.68352,19.23035,0.6181752
25.1784,20.0656,18.51576,17.95549,17.68185,0.3027451
24.36998,22.07915,20.39583,19.6156,19.04936,0.4618239
25.19844,22.00234,20.32507,19.24625,18.89101,0.5767261
25.17417,22.34348,21.09063,19.77402,19.00568,0.7704481
23.06161,21.7331,20.11838,19.26715,18.94067,0.4661437
24.77521,21.3364,19.77525,18.75785,18.34921,0.5226761
23.12062,22.29375,20.40816,19.47728,19.02008,0.4986111
19.30092,17.70356,16.83002,16.4199,16.08668,0.1070957
22.10947,21.4704,20.11675,19.37881,18.88372,0.4604495
20.42787,18.29976,17.22511,16.78442,16.46252,0.1398611
25.33282,22.36022,20.79674,19.69699,19.28436,0.532191
23.64241,22.12932,20.527,19.64709,19.3099,0.4480916
18.27993,17.3057,16.82479,16.46666,16.30931,0.124054
17.66243,16.46619,16.03242,15.78471,15.62901,0.04246772
24.65636,22.0694,20.61476,19.66128,19.4645,0.5308602
24.2157,21.80166,20.0246,19.19952,18.88917,0.4481987
24.72429,21.79784,20.95478,19.84228,19.5665,0.6144912
20.46397,18.47286,17.41556,16.97909,16.66992,0.1317734
22.23917,22.06342,21.22541,19.95035,19.25212,0.8264619
25.73379,22.72401,21.17718,19.94878,19.36447,0.6004967
23.79845,22.40149,21.09485,19.94413,19.55762,0.5776604
20.2031,18.45358,17.67638,17.30817,17.02665,0.09059544
20.66105,18.55882,17.51177,17.05283,16.70723,0.1227853
22.4474,21.17578,19.15587,18.53477,18.14505,0.3667931
23.37392,22.64066,21.19073,20.13325,19.72817,0.5668923
25.30544,21.15076,19.48123,18.65577,18.28161,0.4380185
23.81418,22.57181,20.74903,19.56019,19.1174,0.678757
22.23964,19.93071,18.15674,17.55719,17.21957,0.3837637
22.23436,20.69614,18.95224,18.31698,17.8994,0.3949076
23.79461,20.61204,18.80146,18.13031,17.6335,0.4224606
21.1994,20.92904,20.33124,19.48985,19.00566,0.7243317
24.0109,22.81862,20.83762,19.67111,19.17679,0.6612379
21.29368,18.95417,17.70358,17.2011,16.89218,0.198955
25.58439,22.27072,20.76685,19.62438,19.0317,0.5450392
20.66028,19.07676,18.06408,17.59753,17.31383,0.1657287
23.24433,21.89085,20.39119,19.61612,19.32803,0.4958962
19.14097,17.92019,17.53828,17.32323,17.12153,0.05425712
29.40972,16.56892,14.67461,15.14257,13.31176,0.3209203
24.73489,22.45871,20.30376,19.13901,18.66695,0.5983089
23.91678,22.40395,21.49931,20.29757,20.0978,0.6783829
20.40608,18.55009,17.3548,16.87823,16.50218,0.1523934
23.62118,22.55629,20.88948,19.96017,19.39721,0.509124
23.42679,22.14878,20.45313,19.49522,18.97828,0.5549266
22.77855,21.16454,19.3595,18.74681,18.5509,0.3453633
22.35857,22.20119,20.16836,19.28025,18.67636,0.5429393
24.49158,21.27264,19.54874,18.85655,18.4547,0.3938895
25.64895,22.46789,20.44626,19.61159,19.27367,0.4756176
26.21233,21.83159,19.95024,19.13638,18.73884,0.4556045
21.08301,19.40463,17.91981,17.38094,16.9926,0.2708792
21.58204,19.19311,17.74016,17.1898,16.77524,0.2657241
22.05872,21.97391,20.25321,19.39893,18.66827,0.4977061
23.37075,23.31517,20.74714,19.48717,19.05398,0.7135201
23.01712,21.82553,19.98779,18.81364,18.33951,0.6077979
24.07269,22.68855,20.98764,19.8892,19.31765,0.575899
19.82915,18.08988,17.24972,16.86702,16.58038,0.08062341
23.98953,22.50153,20.72144,19.72998,19.16885,0.5668429
24.03402,20.55384,18.96121,18.24454,17.76783,0.3803358
24.43345,20.67048,19.04287,18.19943,17.77017,0.4573602
23.05641,20.36615,18.47401,17.8036,17.43929,0.3573572
23.77301,21.88743,20.26964,19.34329,18.85592,0.5181854
24.43667,23.37003,21.08125,19.80561,19.4333,0.7276903
24.80931,22.64229,20.62809,19.43044,18.88275,0.4847331
22.90548,20.99745,19.26654,18.63715,18.21029,0.408949
22.35427,22.39558,20.41745,19.50275,19.00987,0.519026
18.11681,16.99654,16.45162,16.11967,15.92559,0.05317194
22.55518,21.02933,19.0675,18.53849,18.21365,0.4005189
21.66484,18.84543,17.51026,16.92015,16.58955,0.222877
25.26513,21.97095,20.25718,19.24514,18.82574,0.5357316
18.69995,17.2388,16.52814,16.06494,15.78715,0.07016639
19.62045,18.00097,17.17707,16.77016,16.47858,0.09062293
24.72518,23.02566,21.10102,20.02179,19.49142,0.6171111
22.19235,21.29805,19.9281,19.0683,18.59323,0.5082887
20.7541,18.78393,17.63971,17.16678,16.82057,0.1459859
18.47122,17.33474,16.86727,16.59259,16.44637,0.0627807
22.60435,21.86648,21.19234,20.21088,20.4314,0.7611902
23.21148,21.34867,19.49614,18.73116,18.29215,0.4494491
19.70285,17.89794,17.10165,16.69181,16.4108,0.06238846
23.50302,22.51125,20.72677,19.71137,19.50662,0.5734645
21.62978,19.85734,18.33873,17.80293,17.44991,0.2852821
23.45983,22.02621,20.39919,19.40444,18.97637,0.5681595
19.38654,17.35361,16.33888,15.91053,15.56536,0.1331383
23.13777,21.8271,20.38618,19.30483,18.67935,0.5602593
23.1176,21.95774,20.33701,19.32192,18.87421,0.5614784
21.38957,20.80088,19.73629,19.19926,18.76122,0.5299498
23.01386,20.80175,18.8965,18.33335,17.99417,0.3098981
18.84174,17.96182,17.67407,17.40082,17.39457,0.1082251
20.16897,18.25611,17.28912,16.83489,16.4771,0.1067286
20.09203,18.56382,17.79104,17.40303,17.18877,0.1094533
25.78753,22.51275,21.07556,20.0205,19.68924,0.555473
23.5565,21.66991,20.40341,19.41307,19.08575,0.5431951
25.20242,21.13396,19.53514,18.76823,18.30044,0.4692717
23.26816,22.88829,20.89962,19.79043,19.37285,0.6445068
23.09799,21.29809,19.64777,18.88171,18.33413,0.4460081
24.89798,22.12209,20.27772,19.43433,19.02225,0.4589533
23.46274,21.22109,19.20147,18.41608,17.96313,0.4414529
23.38356,22.67142,21.43541,20.16291,19.53703,0.6961889
21.65,21.20446,20.24887,19.50374,19.12551,0.6159179
22.63166,22.27141,20.56782,19.41947,19.10151,0.5878147
23.18095,22.01939,20.68752,19.65986,19.38935,0.5791357
22.99411,21.66654,20.15653,19.3733,18.9293,0.4267285
22.63115,22.00619,20.56266,19.72838,19.60959,0.4816446
25.83128,20.8612,19.06075,18.30039,17.88726,0.4629711
25.40687,22.43722,20.70887,19.82269,19.18869,0.5257144
22.83948,21.98079,20.04017,19.21298,18.6245,0.5332412
25.51307,22.24665,20.76256,19.86389,19.51516,0.4624121
24.6352,22.72099,21.20173,20.28519,19.60118,0.6138789
22.16602,20.26705,18.56126,17.98736,17.68753,0.3265179
25.27199,22.31771,20.64362,19.74308,19.28635,0.4835235
23.77682,21.3101,19.8577,18.93756,18.50363,0.4962659
23.36116,22.37149,20.69256,19.68461,18.96605,0.6022545
23.63381,21.71421,20.55647,19.60925,19.37197,0.4994458
23.47776,22.55319,21.05271,19.76578,19.51395,0.6127985
25.48957,22.0871,20.65185,19.81101,19.40701,0.4436585
22.28617,21.49837,20.0077,18.96464,18.46391,0.5598816
25.08566,21.66305,20.27508,19.40719,18.95196,0.5467057
22.18673,22.05804,20.39253,19.33799,18.97821,0.5008386
23.9467,22.34231,20.53955,19.7374,19.55194,0.5081748
23.48336,21.83969,19.87103,18.99459,18.42363,0.5130836
24.17153,20.94653,19.27692,18.57522,18.08139,0.4235121
21.90569,20.99458,19.1287,18.50521,18.16992,0.3493993
22.95404,21.19786,19.3752,18.62561,18.30041,0.4532602
25.10141,22.495,20.9705,19.93274,19.311,0.5795466
26.52012,21.77416,19.77828,18.91422,18.47344,0.5050161
21.69977,20.71279,18.96108,18.38782,17.92513,0.3488149
23.84391,22.0129,20.35665,19.42233,18.7564,0.4721951
25.534,22.12506,20.41063,19.42712,18.96627,0.5560954
21.73517,21.55413,20.44662,19.5502,18.94092,0.6500277
22.25203,21.93169,20.65027,19.79023,19.32656,0.5014747
25.12748,22.78064,20.76697,19.48078,19.00687,0.6053641
23.58174,21.49305,19.39142,18.56446,18.15847,0.4555151
21.77489,22.07317,20.75105,19.92563,19.40586,0.556987
22.75825,22.10531,20.64863,19.66311,19.20209,0.5458733
24.80691,20.65161,18.88452,18.09744,17.68224,0.4492315
22.13077,21.84851,20.3056,19.39376,19.23718,0.5177788
24.50021,22.01754,20.40587,19.61548,19.2111,0.4649867
24.67228,23.58536,21.09414,19.89624,19.35312,0.5833834
23.49555,22.28365,20.70676,19.80549,19.44441,0.5806803
23.09426,23.14541,21.25138,20.10697,19.39785,0.6157068
26.09291,21.28524,19.8566,18.80796,18.27798,0.5354319
26.3062,23.06635,20.63731,19.41601,18.69099,0.6798102
26.40251,22.17515,20.67923,19.88055,19.51309,0.4417033
23.76267,22.23439,20.22295,19.2303,18.88967,0.583005
21.12864,19.8703,18.32457,17.7865,17.33545,0.3700819
18.74554,17.75228,17.36821,17.06399,16.93091,0.09088731
23.63093,21.67547,19.90928,19.09347,18.7,0.4421716
23.11407,21.51314,20.5825,19.6882,19.29994,0.5871536
23.51446,22.50206,20.56459,19.55332,19.03971,0.5247381
20.07872,18.17417,16.96754,16.50813,16.12253,0.1758405
24.63372,22.08331,19.97973,19.04329,18.61484,0.5296026
24.95045,22.1615,20.39627,19.54968,19.15018,0.4566187
18.0832,16.17488,15.3007,14.88378,14.5678,0.06500342
24.66442,21.87758,20.45597,19.555,19.2649,0.5044684
19.16178,17.60967,16.80838,16.34774,16.01707,0.06343593
18.94274,17.975,17.38026,17.02048,16.78951,0.1274962
24.23671,22.97244,21.28385,20.26316,19.52919,0.6526248
23.6415,22.4807,20.49941,19.62588,19.31235,0.4754535
23.24722,21.03005,19.2442,18.66957,18.28167,0.3778583
21.40483,22.34268,20.4097,19.60126,19.19176,0.4769202
20.82668,18.50162,17.23805,16.70321,16.31763,0.1780209
24.21827,22.47473,21.03848,20.15804,19.94293,0.5924985
23.49167,23.02365,21.4166,20.25081,19.58606,0.7870435
24.59357,22.45842,21.05516,19.9506,19.23327,0.5948479
22.94951,21.99593,20.53221,19.4967,19.00416,0.5511796
19.40223,18.21138,17.65505,17.33377,17.0832,0.1195831
19.31623,17.57377,16.66128,16.23093,15.89596,0.09158603
25.32784,21.53585,20.03785,19.1101,18.51802,0.5392677
20.26076,18.24641,17.38266,16.95953,16.66414,0.07396367
19.48296,17.38195,16.40667,15.97344,15.62873,0.09032849
19.49923,18.49957,17.83411,17.49322,17.36892,0.1561039
25.13542,21.87636,20.34796,19.3651,18.88026,0.5512317
17.48013,16.6145,16.40959,16.23137,16.14728,0.03552244
17.81484,15.89423,14.94073,14.49554,14.17681,0.07970483
24.7302,22.08998,20.69505,19.73478,19.36384,0.4794415
21.57514,19.69699,18.224,17.71519,17.40722,0.2690392
23.21229,22.64709,20.91786,19.95162,19.64865,0.5690013
25.85354,22.88498,21.02264,20.07273,19.45181,0.5482438
20.36166,18.54212,17.48362,17.06248,16.71585,0.1414988
22.92864,21.71236,20.54351,19.77896,19.49887,0.5933032
24.95687,22.36219,20.84918,19.87617,19.37984,0.5854819
26.49549,20.36192,18.54895,17.96002,17.56866,0.3628202
19.51429,18.20652,17.43046,16.99252,16.72347,0.1363053
22.17539,22.70659,20.96124,19.90022,19.84574,0.4642836
23.09975,22.04752,20.68019,19.66849,19.43744,0.6342925
18.91895,17.72374,17.3948,17.22555,17.12305,0.02719792
19.43898,18.18372,17.58122,17.22157,17.00609,0.08794834
25.34924,21.99726,20.2724,19.45775,18.92912,0.495471
26.28181,21.71353,20.03312,19.22427,18.72047,0.4746329
23.23052,22.1235,20.35637,19.57433,19.22724,0.4591842
23.46013,23.03297,20.86067,19.95003,19.66302,0.6662072
22.25565,20.60868,19.40106,18.56684,18.26588,0.5314304
21.79785,21.12303,20.23102,19.50662,19.38025,0.5890522
22.33941,21.68924,20.84988,19.91613,19.46865,0.5644102
24.64391,21.82174,20.49529,19.70461,19.37735,0.4738316
22.43889,21.55905,20.0137,19.13702,18.89291,0.4681556
24.23487,22.22112,20.65976,19.43044,18.91209,0.6101924
24.63161,21.71904,20.04771,19.16172,18.86013,0.5164656
24.91226,21.70953,20.09369,19.25586,18.70022,0.4695746
25.43477,22.30476,20.50706,19.6004,19.16744,0.518465
23.26295,19.59844,18.15309,17.58676,17.24812,0.2716421
22.17703,22.35718,20.71381,19.59699,19.22077,0.5915629
24.41747,23.11009,21.15283,20.08546,19.35851,0.5514595
23.22338,21.88492,20.6926,19.83452,19.57406,0.5503602
24.29381,21.15536,20.14536,19.45912,19.16001,0.4618725
22.9375,21.55186,20.02365,19.08409,18.54456,0.500671
23.17079,22.98898,21.8634,20.31372,19.89239,0.5971461
23.18966,23.17747,20.72032,19.51172,18.95544,0.6698491
24.94907,21.39319,20.10621,19.08752,18.50147,0.6004729
22.79837,21.9152,20.0633,19.17238,18.84665,0.4605884
22.98314,21.71974,20.61654,19.66399,19.40345,0.6329056
22.35989,21.65299,20.49151,19.63582,18.9671,0.5540569
22.07488,21.85132,20.01506,19.14215,18.639,0.5476164
23.62877,22.19359,20.38884,19.45064,18.91891,0.4674085
22.07811,22.78729,21.27908,20.25861,19.64466,0.7716635
23.51607,22.02005,20.2497,19.31473,18.89881,0.4712232
25.81291,20.50021,18.81094,18.07846,17.50909,0.4078992
22.79009,21.64012,20.29988,19.48124,18.80791,0.5722181
25.32345,22.62972,20.57376,19.68603,19.42993,0.5070231
22.89306,21.91913,20.18842,19.06807,18.34946,0.5809283
22.43645,19.64362,18.20857,17.66215,17.30774,0.2729022
25.27635,23.23113,21.44542,19.9856,19.28528,0.6969717
24.36304,22.99665,21.25491,19.88419,19.38645,0.6416948
23.27841,22.77866,20.88062,19.88364,19.15329,0.5081762
21.81412,21.84083,20.73882,19.54313,19.1781,0.6195655
21.6296,21.47524,20.09464,19.30125,19.06342,0.4701192
24.08514,21.88506,20.59879,19.76507,19.3375,0.5262261
25.83973,22.50741,20.72842,19.60896,19.12826,0.5733408
25.38175,21.76085,20.23074,19.28122,18.96226,0.4962217
23.09913,21.86615,20.41896,19.51694,19.07853,0.5515621
24.26727,20.84015,19.02861,18.41156,17.99205,0.3930486
25.15882,22.30846,20.47398,19.39372,18.82299,0.6004741
22.36468,21.39802,19.85995,19.04666,18.63275,0.5055807
23.00758,21.60195,20.90578,20.00561,19.47771,0.711311
24.70237,21.89985,20.00759,19.00968,18.62485,0.5152483
24.19215,21.63312,19.95711,19.15544,18.72536,0.56371
23.51622,22.28106,20.65363,19.75575,19.27032,0.4877612
24.20563,23.25387,20.83991,19.8954,19.44041,0.5230519
22.73996,22.20654,20.58109,19.7401,19.18262,0.4785491
23.8969,21.86359,20.26448,19.4026,18.88153,0.5656982
22.84358,21.18299,19.51777,18.58963,18.22351,0.4749201
25.86333,21.62077,19.88656,18.95473,18.47499,0.4731353
22.16728,20.50286,18.75461,18.14187,17.68713,0.3728485
27.07496,21.86022,20.09346,19.29204,18.90667,0.4624833
22.94577,21.10777,19.16649,18.57878,18.09641,0.3867811
24.90004,22.92995,20.88767,19.77095,19.17335,0.7419907
25.98323,22.58819,21.16152,19.91132,19.73049,0.7222633
25.57249,21.73627,20.41845,19.56135,19.02762,0.4810594
22.28056,22.33298,20.63804,19.70599,19.40033,0.4914519
25.77353,22.2775,20.85101,19.83936,19.59645,0.5074093
22.30816,21.4732,20.29031,19.53554,19.25601,0.5182811
25.16641,22.58852,21.23011,20.18358,19.75908,0.6528199
23.00299,21.77901,20.16192,19.40673,19.09379,0.4729082
24.12757,22.19262,20.23035,19.25283,18.79633,0.5278565
24.69457,21.94582,20.67509,19.74468,19.34319,0.5441208
20.34725,18.43677,17.5475,17.11501,16.76052,0.09759422
18.6947,17.39142,16.80778,16.4591,16.21716,0.06382846
20.19545,18.36216,17.31988,16.80485,16.39818,0.1095417
22.45664,20.32504,18.64685,18.07376,17.72649,0.3570714
20.36078,18.50781,17.33502,16.83159,16.48095,0.179795
19.29122,17.24303,16.3224,15.83266,15.56872,0.07413661
19.24397,17.4229,16.45993,15.98599,15.60422,0.1134736
22.23255,20.98364,19.28025,18.59927,18.13321,0.4447215
20.45936,18.50904,17.59976,17.1669,16.76042,0.09344339
24.97218,22.82243,21.13224,20.01634,19.59777,0.4886256
26.74356,21.99083,20.49154,19.2694,19.03925,0.5960404
20.32875,18.50461,17.42408,16.97367,16.66055,0.1561295
22.54317,21.73141,20.19734,19.41758,19.09509,0.4195457
20.95641,19.03592,17.74941,17.2838,16.94083,0.227568
23.35123,22.5106,20.5488,19.66283,19.34091,0.5366681
23.43065,22.04184,20.79921,19.69863,19.06599,0.5789275
22.75338,21.06337,19.32935,18.67226,18.2405,0.4322685
22.37815,20.51818,18.80114,18.24225,17.84435,0.3240024
22.44814,20.91227,19.19421,18.53201,18.18335,0.4240002
25.58375,21.67216,20.29645,19.50938,19.10462,0.5521874
22.64959,22.20612,20.55279,19.44961,19.08164,0.5879946
23.98834,22.22966,20.54904,19.56774,19.16443,0.5058942
20.94713,18.90923,17.83704,17.40413,17.09018,0.1892966
23.3203,23.51314,20.24308,19.24967,18.6528,0.5699096
23.7153,21.63777,20.01943,19.24162,18.76767,0.3249771
23.09684,22.09837,20.5555,19.57456,19.04367,0.5312203
26.06074,23.00237,20.5001,19.40219,18.69432,0.6703909
22.12806,20.89088,18.86449,18.2675,17.77704,0.3835669
24.07009,22.26592,20.41269,19.55165,18.80407,0.4218893
19.98797,18.28643,17.19493,16.72501,16.37791,0.1690191
19.50562,17.63556,16.67835,16.23909,15.92169,0.09636454
23.4277,21.8372,20.49305,19.62575,19.2339,0.5279706
22.19079,21.57861,19.95019,19.08044,18.79335,0.5376357
23.39152,21.35198,19.6697,18.85515,18.4051,0.4207059
23.91861,22.24073,20.57676,19.64861,19.41138,0.6070299
22.32725,20.69423,18.92312,18.3785,18.05271,0.3884777
21.03025,19.12363,17.52382,16.93963,16.59568,0.2814173
18.12264,16.18497,15.29917,14.87524,14.55864,0.06410758
23.29844,20.91455,19.14728,18.49536,18.02189,0.3834786
24.25556,20.06093,18.34348,17.70294,17.29043,0.3754281
23.70149,22.26472,20.8957,19.72404,19.10751,0.6088647
23.3352,22.36522,20.93922,20.08074,19.6701,0.5316244
21.61815,19.93716,18.4938,17.87387,17.49856,0.2734187
25.99628,21.8866,20.13501,19.20476,18.71663,0.4952499
25.41759,21.69547,20.33689,19.34341,18.95158,0.5316352
22.04798,20.11576,18.55183,17.96394,17.59561,0.3004881
22.94785,21.04125,19.22667,18.62947,18.2294,0.3849097
21.9987,19.58515,18.01081,17.48036,17.20432,0.2329648
19.81913,18.06447,17.10118,16.70221,16.41235,0.1608203
22.42516,21.01304,19.15647,18.4698,18.04311,0.4076846
19.51469,18.11208,17.60531,17.26638,17.08782,0.0741305
20.64266,18.60298,17.5554,17.14758,16.77945,0.1360915
23.05414,21.42401,19.68614,18.90277,18.37984,0.4546769
23.01189,20.11539,18.50164,17.93709,17.62513,0.2911938
19.00029,17.30097,16.42826,15.95156,15.58834,0.07732639
20.25662,18.02052,16.97295,16.5275,16.16582,0.1287205
19.56992,17.71646,16.86134,16.48591,16.16723,0.07753123
22.62653,20.62012,18.98869,18.37038,17.98435,0.378338
21.9623,19.67827,17.96425,17.39384,17.02813,0.3109573
20.18698,18.35886,17.32374,16.88165,16.50193,0.1121232
25.2172,21.61858,20.2576,19.46754,19.07159,0.4349547
23.83586,21.44663,20.09686,19.35534,18.95661,0.4844922
18.95273,17.85555,17.46924,17.17319,17.14735,0.08855526
18.89615,17.6978,17.0999,16.71246,16.44566,0.1342155
22.61953,21.74947,20.06948,19.25837,18.73145,0.4801469
18.93616,17.1421,16.34267,15.98802,15.69916,0.06503724
24.8657,20.78159,19.02304,18.27766,17.90345,0.4158637
18.1273,16.84125,16.28874,15.96475,15.72524,0.05238963
20.1147,18.10223,17.33879,16.95339,16.70768,0.07626774
19.93879,18.04156,16.97626,16.52102,16.20045,0.1380044
24.31287,22.43091,20.89188,19.64834,19.15776,0.6612326
22.59239,20.40503,18.71482,18.1233,17.91378,0.3192866
22.27558,21.04706,20.08186,19.35297,18.92174,0.5889141
24.97433,21.69037,19.94833,19.09655,18.61967,0.4844096
25.94035,21.26126,19.49504,18.59426,18.11078,0.4989999
22.53279,21.22347,20.04854,19.25595,19.12786,0.4773832
23.11252,21.75707,20.13612,19.2547,19.0591,0.472925
23.29873,20.70435,19.06953,18.35575,18.0049,0.437508
24.22934,21.31206,19.67981,18.8824,18.44426,0.4713482
24.43749,21.84598,20.19678,19.41459,19.20165,0.4608867
23.48593,22.6598,20.95794,19.93966,19.42544,0.4970488
25.90868,20.7827,19.08195,18.35608,17.93857,0.4358994
24.87332,22.45447,20.63574,19.13178,18.41064,0.6572937
23.39073,22.06434,20.4448,19.67256,19.25107,0.4459174
19.30226,17.88061,17.21459,16.82928,16.58168,0.07680219
25.0675,22.06297,20.53257,19.76768,19.09827,0.3804749
24.95696,22.31095,20.88022,19.8813,19.18667,0.5429798
19.31318,17.4997,16.60442,16.21,15.88793,0.09647461
22.24734,20.17295,18.49507,17.92339,17.49125,0.3422194
22.88605,21.9488,21.09286,20.04423,19.82851,0.6656986
24.28606,22.79709,21.48759,20.2055,19.6469,0.6497377
24.13012,21.53843,19.79648,19.19638,18.74979,0.3964836
23.61024,21.70006,20.4679,19.52682,19.20433,0.5169616
24.48343,22.20798,20.88614,19.79628,19.33857,0.5728003
19.08276,17.26473,16.32223,15.88713,15.53305,0.08880296
23.20126,21.57638,20.11365,19.32005,18.74738,0.2898784
25.07001,21.8299,20.29345,19.48961,19.03554,0.5551769
25.28341,22.58906,20.91255,19.92289,19.59735,0.5180498
23.30325,21.45401,20.53974,19.82373,19.51754,0.6046582
22.83199,19.86879,18.33312,17.76937,17.46807,0.3138613
27.01152,21.34279,19.69562,18.73907,18.30918,0.6277918
25.24061,22.01521,20.09609,19.29255,18.90679,0.4961759
24.05632,22.26508,20.17735,19.28559,18.89872,0.4864304
21.11862,20.41593,19.64475,18.9039,18.73257,0.6834231
24.52616,22.22976,20.27083,19.33107,19.05238,0.4764962
22.13486,22.27812,20.77239,19.62037,19.21837,0.5629197
24.24206,21.3064,19.56896,18.76621,18.24849,0.5094019
22.65911,21.57724,20.02781,19.06988,18.66895,0.5508285
19.04194,17.25978,16.40363,16.00411,15.68199,0.1208455
19.06147,17.50401,16.61733,16.16453,15.84795,0.1203746
19.37043,18.01296,17.21453,16.77587,16.42499,0.1105637
17.74127,16.63109,16.13677,15.73633,15.52696,0.0588531
23.06032,22.08173,20.24356,19.33392,18.7983,0.5570418
23.05895,22.33952,20.77799,19.81251,19.42296,0.5284464
26.45329,20.84242,19.07203,18.41751,18.06391,0.3380867
23.32976,21.20747,19.83375,19.08455,18.72115,0.4440602
22.11056,21.52178,20.09079,19.33449,18.86934,0.491886
